16.62292534722222,26.84302517361111,15.523767361111112,22.92273003472222,16.659661458333332,26.856358506944446,15.638619791666667,22.92939670138889,13.688637152777778,23.856905381944443,12.666046006944445,19.9323046875
16.62330295138889,26.842565104166667,15.524670138888888,22.922552083333333,16.6600390625,26.856141493055556,15.639418402777778,22.92921875,13.690985243055556,23.85657986111111,12.668480902777778,19.932278645833332
16.62579427083333,26.847782118055555,15.5255859375,22.923003472222224,16.662335069444445,26.861636284722223,15.640264756944445,22.929670138888888,13.693111979166666,23.862065972222222,12.668949652777778,19.9326953125
16.62578125,26.846809895833335,15.5255859375,22.923003472222224,16.66232204861111,26.8606640625,15.640264756944445,22.929670138888888,13.693042534722222,23.86109375,12.668914930555555,19.9326953125
16.62584201388889,26.847204861111113,15.5255859375,22.923003472222224,16.6623828125,26.861059027777777,15.640264756944445,22.929670138888888,13.693103298611112,23.861488715277776,12.668914930555555,19.9326953125
16.02806423611111,39.281163194444446,37.414752604166665,49.443333333333335,37.42981770833333,47.221714409722225,41.504131944444445,36.58862413194444,46.77046440972222,45.296276041666665,34.5979296875,19.489557291666667
16.016966145833333,40.802157118055554,38.49103298611111,52.06625,39.106380208333334,48.8709765625,44.350672743055554,37.22856336805555,50.346241319444445,45.852838541666664,37.733585069444445,19.215104166666666
15.937309027777777,41.21125,38.960703125,52.7830078125,39.048901909722225,49.13639756944445,45.25580295138889,36.87479166666667,51.43097222222222,46.12441840277778,38.771796875,19.123706597222224
16.063307291666668,40.65069878472222,39.33702256944444,51.74095920138889,37.2662890625,48.680546875,44.644817708333335,35.776271701388886,50.251566840277775,46.298502604166664,38.0230859375,19.11924045138889
16.09450954861111,40.10775173611111,39.18015190972222,50.69029079861111,36.03930555555556,48.242265625,43.895269097222226,35.1125390625,48.94863715277778,46.03253472222222,37.17088975694445,19.096184895833332
16.14116753472222,39.563068576388886,38.36852430555555,49.38696180555556,34.73450520833333,47.17201388888889,42.162821180555554,34.440876736111115,47.26573784722222,45.2610546875,36.131536458333336,19.161731770833335
16.2003515625,38.490985243055555,36.93424913194445,47.20314670138889,33.17228732638889,45.17333333333333,39.54670138888889,33.44369357638889,44.51368055555555,43.78802951388889,34.28788628472222,19.146471354166668
16.312278645833334,37.52361545138889,35.564717881944446,45.13942708333333,31.76745659722222,42.84322482638889,37.058407118055555,32.51704427083333,41.92243923611111,42.43674479166667,32.60707899305555,19.271879340277778
16.324427083333333,36.711788194444445,34.35025607638889,43.271484375,30.539835069444443,41.12104600694445,35.20088107638889,31.819171006944444,39.64549913194445,41.22869357638889,31.252799479166665,19.223506944444445
16.34931857638889,36.55298611111111,33.55003472222222,42.795902777777776,30.042552083333334,40.14634982638889,34.211336805555554,31.623207465277776,39.137769097222225,40.51868489583333,30.933702256944443,19.307599826388888
15.999188368055556,39.57574652777778,33.72515625,47.85927083333333,34.03788194444444,42.759670138888886,38.0315234375,33.722057291666665,45.853663194444444,40.90978732638889,36.1469921875,19.121436631944444
15.78875,41.91593315972222,35.31991753472222,53.15148003472222,38.15522135416666,47.00335069444444,42.42906684027778,36.389375,52.225,42.588203125,39.96315104166667,18.938984375
15.797994791666667,42.73704861111111,37.10367621527778,56.11301215277778,41.563190104166665,49.74314670138889,45.82746961805555,38.668467881944444,55.737339409722225,44.329136284722225,41.55901909722222,18.941050347222223
15.8185546875,42.638637152777775,38.45563368055556,56.85698784722222,42.80662326388889,51.11239583333333,47.576901041666666,39.579631076388885,56.675655381944445,45.60700954861111,41.72962673611111,19.07740451388889
15.863315972222223,42.57649305555555,39.308246527777776,56.610364583333336,42.39283854166667,51.67434895833333,48.47240451388889,39.11414930555556,56.39898003472222,46.33143663194444,41.58673177083333,18.93330295138889
15.767057291666667,42.483151041666666,39.613880208333335,55.89190538194445,41.44538194444444,51.332769097222226,48.02169704861111,38.31145399305556,55.54483940972222,46.44102430555556,41.456796875,18.749348958333332
